wordId,english,kurdish,english_length,kurdish_length
3764,talk,axaftin,4.0,7.0
3765,talk,cir,4.0,3.0
3766,talk,dembûhêrk,4.0,9.0
3767,talk,gotin,4.0,5.0
3768,talk,laf,4.0,3.0
3769,talk,peyivîn,4.0,7.0
3770,tall,bilind,4.0,6.0
3771,tangle,alandin,6.0,7.0
3772,tangle,alos,6.0,4.0
3773,tangy,tûj,5.0,3.0
3774,target,amanc,6.0,5.0
3775,target,armanc,6.0,6.0
3776,task,erk,4.0,3.0
3777,task,kar,4.0,3.0
3778,task,karûbar,4.0,7.0
3779,task,peywir,4.0,6.0
3780,task,vatinî,4.0,6.0
3781,taste,tam,5.0,3.0
3782,taste,çêj,5.0,3.0
3783,tax,bac,3.0,3.0
3784,tea,çay,3.0,3.0
3785,teachers,mamoste,8.0,7.0
3786,tear,jêkirin,4.0,7.0
3787,tear,qetandin,4.0,8.0
3788,technique,rê,9.0,2.0
3789,technology,teknolojî,10.0,9.0
3790,telegram,brûsk,8.0,5.0
3791,tell,danzanîn,4.0,8.0
3792,tell,vegotin,4.0,7.0
3793,telling,vegotin,7.0,7.0
3794,tender,zîz,6.0,3.0
3795,tenebrous,tarî,9.0,4.0
3796,tenth,dehemîn,5.0,7.0
3797,tenuous,tenik,7.0,5.0
3798,tenuous,zirav,7.0,5.0
3799,term,navlêk,4.0,6.0
3800,term,têgih,4.0,5.0
3801,term,têgîn,4.0,5.0
3802,terminate,bidawîkirin,9.0,11.0
3803,termination,bidawîbûn,11.0,9.0
3804,terrain,kendûkoz,7.0,8.0
3805,terrible,tirsnak,8.0,7.0
3806,test,ezmûn,4.0,5.0
3807,text,deq,4.0,3.0
3808,than,ji,4.0,2.0
3809,that,ew,4.0,2.0
3810,that,ku,4.0,2.0
3811,the day after,adinê rojê,13.0,10.0
3812,the day after,roja din,13.0,8.0
3813,the next day,adinê rojê,12.0,10.0
3814,the next day,roja din,12.0,8.0
3815,their,wan,5.0,3.0
3816,theirs,ya wan,6.0,6.0
3817,them,wan,4.0,3.0
3818,theme,babet,5.0,5.0
3819,theme,bare,5.0,4.0
3820,theme,mijar,5.0,5.0
3821,themselves,xwe,10.0,3.0
3822,then,dûvre,4.0,5.0
3823,then,peyre,4.0,5.0
3824,then,vê demê,4.0,7.0
3825,theology,îlahiyat,8.0,8.0
3826,theory,bîrdoz,6.0,6.0
3827,there,li wê derê,5.0,10.0
3828,therefore,ji ber vê,9.0,9.0
3829,thermometer,germjimêr,11.0,9.0
3830,these,van,5.0,3.0
3831,they,wan,4.0,3.0
3832,thick,qalind,5.0,6.0
3833,thimble,guzvan,7.0,6.0
3834,thin,zirav,4.0,5.0
3835,thing,tişt,5.0,4.0
3836,things,tişt,6.0,4.0
3837,think,difikire,5.0,8.0
3838,thinking,fikirîn,8.0,7.0
3839,thinking,pûnijîn,8.0,7.0
3840,thinking,raman,8.0,5.0
3841,thinking,ramîn,8.0,5.0
3842,third,sêyemîn,5.0,7.0
3843,thirsty,tî,7.0,2.0
3844,this,ev,4.0,2.0
3845,those,van,5.0,3.0
3846,thought,raman,7.0,5.0
3847,thoughts,raman,8.0,5.0
3848,thrash,kutan,6.0,5.0
3849,thread,nex,6.0,3.0
3850,threat,gef,6.0,3.0
3851,threat,gefîn,6.0,5.0
3852,threat,gevîn,6.0,5.0
3853,three,sê,5.0,2.0
3854,throw,avêtin,5.0,6.0
3855,thus,herweha,4.0,7.0
3856,thus,wilo,4.0,4.0
3857,tidy,birêkûpêk,4.0,9.0
3858,tidy,rêkûpêk,4.0,7.0
3859,tidy,sererast,4.0,8.0
3860,tie,alandin,3.0,7.0
3861,tie,alos,3.0,4.0
3862,tiger,piling,5.0,6.0
3863,tight,teng,5.0,4.0
3864,tightfisted,qinût,11.0,5.0
3865,tightfisted,çemçûs,11.0,6.0
3866,tile,qafik,4.0,5.0
3867,time,car,4.0,3.0
3868,time,dem,4.0,3.0
3869,time,kat,4.0,3.0
3870,time,wext,4.0,4.0
3871,time,çax,4.0,3.0
3872,timepiece,katjimêr,9.0,8.0
3873,times,car,5.0,3.0
3874,times,dem,5.0,3.0
3875,times,deman,5.0,5.0
3876,times,kat,5.0,3.0
3877,tip,lûtke,3.0,5.0
3878,tip,poz,3.0,3.0
3879,tire,betilandin,4.0,10.0
3880,tire,betilîn,4.0,7.0
3881,tire,westandin,4.0,9.0
3882,tired,betilî,5.0,6.0
3883,tired,mandî,5.0,5.0
3884,title,nav,5.0,3.0
3885,to,ji ... re,2.0,9.0
3886,to be under rules or control of someone by force,bindest bûn,48.0,11.0
3887,to bring back,anîneve,13.0,7.0
3888,to bring back,anînve,13.0,6.0
3889,to bring back,paşveanîn,13.0,9.0
3890,to bring back,veanîn,13.0,6.0
3891,to join,beşdarî bûn,7.0,11.0
3892,to take back,anîneve,12.0,7.0
3893,to take back,anînve,12.0,6.0
3894,to take back,paşveanîn,12.0,9.0
3895,to take back,veanîn,12.0,6.0
3896,today,îro,5.0,3.0
3897,together,bi hev re,8.0,9.0
3898,together,digel,8.0,5.0
3899,together,ligel,8.0,5.0
3900,toilet,avdestxane,6.0,10.0
3901,toilet,avrêj,6.0,5.0
3902,toilet,destavxane,6.0,10.0
3903,toilet,qedemgeh,6.0,8.0
3904,told,gotî,4.0,4.0
3905,tomb,gor,4.0,3.0
3906,tomorrow,sibe,8.0,4.0
3907,tongue,ziman,6.0,5.0
3908,too,jî,3.0,2.0
3909,took,girt,4.0,4.0
3910,tool,alav,4.0,4.0
3911,tool,amûr,4.0,4.0
3912,tool,rist,4.0,4.0
3913,tools,alatên çandiniyê,5.0,16.0
3914,tools,alav,5.0,4.0
3915,tools,amûret,5.0,6.0
3916,tools,hacet,5.0,5.0
3917,top,lûtke,3.0,5.0
3918,top,ser,3.0,3.0
3919,topic,babet,5.0,5.0
3920,topic,bare,5.0,4.0
3921,topic,mijar,5.0,5.0
3922,torment,kêşa,7.0,4.0
3923,tornado,bablîsok,7.0,8.0
3924,torture,tahde,7.0,5.0
3925,toss,avêtin,4.0,6.0
3926,total,sercem,5.0,6.0
3927,total,tev,5.0,3.0
3928,total,top,5.0,3.0
3929,touch,destdan,5.0,7.0
3930,touch,pelandin,5.0,8.0
3931,tough,dijwar,5.0,6.0
3932,towards,ber bi,7.0,6.0
3933,town,bajar,4.0,5.0
3934,town,bajarokt,4.0,8.0
3935,toy,leyîstok,3.0,8.0
3936,toy,lîstok,3.0,6.0
3937,trace,berhem,5.0,6.0
3938,trace,rêç,5.0,3.0
3939,track,berhem,5.0,6.0
3940,track,şop,5.0,3.0
3941,trade,bazirganî,5.0,9.0
3942,trader,bazirgan,6.0,8.0
3943,tradition,kevneşopî,9.0,9.0
3944,tragedy,karesat,7.0,7.0
3945,train,tren,5.0,4.0
3946,tranquil,aram,8.0,4.0
3947,tranquil,asûde,8.0,5.0
3948,transgression,guneh,13.0,5.0
3949,transient,demdemî,9.0,7.0
3950,transitory,demdemî,10.0,7.0
3951,translate,wergerandin,9.0,11.0
3952,translation,werger,11.0,6.0
3953,translator,wergêr,10.0,6.0
3954,transmigration,koç,14.0,3.0
3955,transmit,birêkirin,8.0,9.0
3956,transmit,guhêztin,8.0,8.0
3957,transmit,hinartin,8.0,8.0
3958,transmit,veguhêztin,8.0,10.0
3959,transparent,ron,11.0,3.0
3960,transpire,xwêdan,9.0,6.0
3961,transpire,çêbûn,9.0,5.0
3962,trap,feq,4.0,3.0
3963,trap,qapan,4.0,5.0
3964,tray,lemper,4.0,6.0
3965,tray,piyan,4.0,5.0
3966,tray,sênî,4.0,4.0
3967,treat,kêf,5.0,3.0
3968,treatment,tedawî,9.0,6.0
3969,tree,dar,4.0,3.0
3970,trefoil,ket,7.0,3.0
3971,trefoil,nefel,7.0,5.0
3972,trench,kend,6.0,4.0
3973,trenchant,tûj,9.0,3.0
3974,trepidation,tirs,11.0,4.0
3975,trepidation,xof,11.0,3.0
3976,trial,ezmûn,5.0,5.0
3977,trick,huner,5.0,5.0
3978,trick,lêp,5.0,3.0
3979,trick,xapandin,5.0,8.0
3980,trick,xirandin,5.0,8.0
3981,trip,ger,4.0,3.0
3982,triumph,serfirazî,7.0,9.0
3983,triumph,serkeftin,7.0,9.0
3984,trouble,pirsgirêk,7.0,9.0
3985,trouble,xem,7.0,3.0
3986,true,rast,4.0,4.0
3987,trusty,dilsoz,6.0,6.0
3988,truth,rasteqîn,5.0,8.0
3989,truth,rastî,5.0,5.0
3990,try,ceribandin,3.0,10.0
3991,tulip,alale,5.0,5.0
3992,tulip,helale,5.0,6.0
3993,tumble,ketin,6.0,5.0
3994,tune,awa,4.0,3.0
3995,tune,awaz,4.0,4.0
3996,turkey,elok,6.0,4.0
3997,turn,qulipandin,4.0,10.0
3998,turn,vegerîn,4.0,7.0
3999,turn,zivirandin,4.0,10.0
4000,turn,zivrînek,4.0,8.0
4001,turn,zîvirîn,4.0,7.0
4002,twenty,bîst,6.0,4.0
4003,twice,dû car,5.0,6.0
4004,twosome,cot,7.0,3.0
4005,twosome,zo,7.0,2.0
4006,type,babet,4.0,5.0
4007,type,renk,4.0,4.0
4008,type,zayend,4.0,6.0
4009,tyrant,çewsîner,6.0,8.0
4010,ugly,bed,4.0,3.0
4011,uncle,ap,5.0,2.0
4012,uncle,mam,5.0,3.0
4013,unclear,nediyar,7.0,7.0
4014,unclose,vekirin,7.0,7.0
4015,under,bin,5.0,3.0
4016,under,jêr,5.0,3.0
4017,under rules or control of someone by force,bindestî,42.0,8.0
4018,undercover,nepenî,10.0,6.0
4019,underneath,bin,10.0,3.0
4020,underneath,binî,10.0,4.0
4021,understand,fêhmkirin,10.0,9.0
4022,understand,fêmkirin,10.0,8.0
4023,understand,têgihiştin,10.0,10.0
4024,understanding,feraset,13.0,7.0
4025,understanding,têgihiştin,13.0,10.0
4026,undo,vekirin,4.0,7.0
4027,unemployed,betal,10.0,5.0
4028,unfasten,çareserkirin,8.0,12.0
4029,unfix,çareserkirin,5.0,12.0
4030,ungenerous,qinût,10.0,5.0
4031,ungenerous,çemçûs,10.0,6.0
4032,unhappy,bedbext,7.0,7.0
4033,unhappy,bêsiûd,7.0,6.0
4034,union,yekîtî,5.0,6.0
4035,unit,edet,4.0,4.0
4036,unit,heb,4.0,3.0
4037,unit,lib,4.0,3.0
4038,unit,yekîne,4.0,6.0
4039,universal,gerdûnî,9.0,7.0
4040,universe,gerdûn,8.0,6.0
4041,university,zanîngeh,10.0,8.0
4042,unkind,stemkar,6.0,7.0
4043,unkind,zordar,6.0,6.0
4044,unkind,zordest,6.0,7.0
4045,unkind,çavsor,6.0,6.0
4046,unknown,nenas,7.0,5.0
4047,unlike,ne wek,6.0,6.0
4048,unlucky,bedbext,7.0,7.0
4049,unlucky,bêsiûd,7.0,6.0
4050,unlucky fellow,bextreş,14.0,7.0
4051,unneeded,bêkêr,8.0,5.0
4052,unremitting,berdewam,11.0,8.0
4053,unruffled,aram,9.0,4.0
4054,unruffled,asûde,9.0,5.0
4055,unsafe,xeternak,6.0,8.0
4056,unsparing,kertek,9.0,6.0
4057,unstop,vekirin,6.0,7.0
4058,untidy,bêserûber,6.0,9.0
4059,until,ta,5.0,2.0
4060,untroubled,bêxem,10.0,5.0
4061,up,jor,2.0,3.0
4062,upright,rep,7.0,3.0
4063,upright,zîq,7.0,3.0
4064,uprise,rabûn,6.0,5.0
4065,upshot,encam,6.0,5.0
4066,upshot,kuta,6.0,4.0
4067,urban,bajarî,5.0,6.0
4068,urgency,girîngtî,7.0,8.0
4069,us,me,2.0,2.0
4070,use,bi kar anîn,3.0,11.0
4071,use,bikaranîn,3.0,9.0
4072,used,fêr,4.0,3.0
4073,useful,bikêrhatî,6.0,9.0
4074,user,bikarhêner,4.0,10.0
4075,uses,bi kar tîne,4.0,11.0
4076,utility,havil,7.0,5.0
4077,utility,kelk,7.0,4.0
4078,utility,sûd,7.0,3.0
4079,vacation,betlane,8.0,7.0
4080,vacation,paydoz,8.0,6.0
4081,vacuum,valahî,6.0,6.0
4082,vagabond,selexane,8.0,8.0
4083,vagabond,sêwak,8.0,5.0
4084,vagabond,tolaz,8.0,5.0
4085,vague,gong,5.0,4.0
4086,valiant,dilawêr,7.0,7.0
4087,valiant,egît,7.0,4.0
4088,valiant,mêrxas,7.0,6.0
4089,valley,dol,6.0,3.0
4090,valley,kend,6.0,4.0
4091,value,biha,5.0,4.0
4092,value,giringahî,5.0,9.0
4093,value,giringî,5.0,7.0
4094,value,nirx,5.0,4.0
4095,values,nirx,6.0,4.0
4096,valve,berdevk,5.0,7.0
4097,vantage,serdestî,7.0,8.0
4098,vapor,hilm,5.0,4.0
4099,vegetable,nebat,9.0,5.0
4100,vegetable,zebze,9.0,5.0
4101,vend,firotin,4.0,7.0
4102,vengeance,tolhildan,9.0,9.0
4103,venomous,jehrîn,8.0,6.0
4104,vent,qul,4.0,3.0
4105,venture,xetere,7.0,6.0
4106,verb,lêker,4.0,5.0
4107,verbal,devkî,6.0,5.0
4108,verge,kevî,5.0,4.0
4109,verity,rasteqîn,6.0,8.0
4110,verity,rastî,6.0,5.0
4111,verse,helbest,5.0,7.0
4112,verse,pêşe,5.0,4.0
4113,versus,dijber,6.0,6.0
4114,very,gelek,4.0,5.0
4115,very,kertek,4.0,6.0
4116,very,pir,4.0,3.0
4117,very,zehf,4.0,4.0
4118,vest,çekbend,4.0,7.0
4119,vestige,berhem,7.0,6.0
4120,vestige,rêç,7.0,3.0
4121,vibrate,lerizîn,7.0,7.0
4122,vibrate,ricifîn,7.0,7.0
4123,victim,dehî,6.0,4.0
4124,victory,serfirazî,7.0,9.0
4125,victory,serkeftin,7.0,9.0
4126,view,bergeh,4.0,6.0
4127,view,dîtin,4.0,5.0
4128,view,nêrîn,4.0,5.0
4129,views,nêrin,5.0,5.0
4130,vigor,hêz,5.0,3.0
4131,village,gund,7.0,4.0
4132,vine,dêlî,4.0,4.0
4133,virtual,nîgaşî,7.0,6.0
4134,vis,hêz,3.0,3.0
4135,visit,serdan,5.0,6.0
4136,visitation,serdan,10.0,6.0
4137,vivid,zelal,5.0,5.0
4138,vocable,bêje,7.0,4.0
4139,vocable,peyv,7.0,4.0
4140,voice,deng,5.0,4.0
4141,voice,hes,5.0,3.0
4142,voice,pêjn,5.0,4.0
4143,void,betal,4.0,5.0
4144,void,netêw,4.0,5.0
4145,volatile,demdemî,8.0,7.0
4146,volunteer,bidil,9.0,5.0
4147,vote,deng,4.0,4.0
4148,vote,deng dan,4.0,8.0
4149,voucher,girtek,7.0,6.0
4150,voyage,ger,6.0,3.0
4151,voyage,rêwîngî,6.0,7.0
4152,vulture,kerxur,7.0,6.0
4153,vulture,sîsark,7.0,6.0
4154,wage,mûçe,4.0,4.0
4155,waist,mer,5.0,3.0
4156,wait,payîn,4.0,5.0
4157,walk,birêveçûn,4.0,9.0
4158,wall,dîwar,4.0,5.0
4159,wall,kele,4.0,4.0
4160,wall,keleh,4.0,5.0
4161,wall,kelhe,4.0,5.0
4162,wallet,kîs,6.0,3.0
4163,wan,çilmisî,3.0,7.0
4164,want,pêwîstî,4.0,7.0
4165,want,xwestin,4.0,7.0
4166,war,ceng,3.0,4.0
4167,war,şer,3.0,3.0
4168,warehouse,kewar,9.0,5.0
4169,warfare,ceng,7.0,4.0
4170,warmth,tîn,6.0,3.0
4171,warrant,raye,7.0,4.0
4172,wartime,dema şerî,7.0,9.0
4173,was,bû,3.0,2.0
4174,watch,meyzandin,5.0,9.0
4175,watch,nêrîn,5.0,5.0
4176,watch,raçavkirin,5.0,10.0
4177,water,av,5.0,2.0
4178,water,avdan,5.0,5.0
4179,waterfall,avket,9.0,5.0
4180,waterfall,sûlav,9.0,5.0
4181,wave,pêl,4.0,3.0
4182,wax,mezinbûn,3.0,8.0
4183,way,awa,3.0,3.0
4184,way,rê,3.0,2.0
4185,ways,rê,4.0,2.0
4186,we,em,2.0,2.0
4187,weak,lar,4.0,3.0
4188,wealth,dewlemendî,6.0,10.0
4189,wealth,dolmendî,6.0,8.0
4190,wealth,mal,6.0,3.0
4191,wealth,temel,6.0,5.0
4192,wealthy,dewlemend,7.0,9.0
4193,wealthy,kerane,7.0,6.0
4194,wealthy,maldar,7.0,6.0
4195,weary,mandî,5.0,5.0
4196,weasel,gulebûk,6.0,7.0
4197,web site,malper,8.0,6.0
4198,wed,zewicîn,3.0,7.0
4199,week,hefte,4.0,5.0
4200,weeks,hefte,5.0,5.0
4201,weigh,sengandin,5.0,9.0
4202,weigh,teqilandin,5.0,10.0
4203,weight,kêşan,6.0,5.0
4204,weighty,girîng,7.0,6.0
4205,welcome,bi xêr hatî,7.0,11.0
4206,well,baş,4.0,3.0
4207,well,qenc,4.0,4.0
4208,well,çak,4.0,3.0
4209,well,çê,4.0,2.0
4210,well done!,bijî,10.0,4.0
4211,well known,binavûdeng,10.0,10.0
4212,wellspring,çavkanî,10.0,7.0
4213,went,çûn,4.0,3.0
4214,were,bûn,4.0,3.0
4215,west,rojava,4.0,6.0
4216,western,rojava,7.0,6.0
4217,whack,kutan,5.0,5.0
4218,whack,lêbezîn,5.0,7.0
4219,whack,lêdan,5.0,5.0
4220,whack,lêxistin,5.0,8.0
4221,wharf,bendergeh,5.0,9.0
4222,wharf,lengergeh,5.0,9.0
4223,what,kîjan,4.0,5.0
4224,what,çi,4.0,2.0
4225,whatever,hema çi be (jî),8.0,15.0
4226,whatever,çi be (jî),8.0,10.0
4227,wheat,genim,5.0,5.0
4228,when,kingê,4.0,5.0
4229,where,ku,5.0,2.0
4230,where,li ku derê,5.0,10.0
4231,which,ku,5.0,2.0
4232,which,kîjan,5.0,5.0
4233,while,dem,5.0,3.0
4234,while,kat,5.0,3.0
4235,while,çax,5.0,3.0
4236,white,spî,5.0,3.0
4237,who,yê ku,3.0,5.0
4238,whole,sercem,5.0,6.0
4239,whole,yekpare,5.0,7.0
4240,why,eger,3.0,4.0
4241,why,çima,3.0,4.0
4242,wicked,bed,6.0,3.0
4243,wide,dûr,4.0,3.0
4244,wide,fireh,4.0,5.0
4245,wider,firehtir,5.0,8.0
4246,wife,jin,4.0,3.0
4247,wild,kovî,4.0,4.0
4248,will,wê,4.0,2.0
4249,will,xwestin,4.0,7.0
4250,wimble,behreme,6.0,7.0
4251,win,qezenc,3.0,6.0
4252,win,serfrazî,3.0,8.0
4253,win,serketin,3.0,8.0
4254,wind,ba,4.0,2.0
4255,window,mered,6.0,5.0
4256,window,pace,6.0,4.0
4257,wing,bask,4.0,4.0
4258,wire,brûsk,4.0,5.0
4259,wish,awat,4.0,4.0
4260,wish,daxwaz,4.0,6.0
4261,wish,xwestin,4.0,7.0
4262,wit,aqil,3.0,4.0
4263,with,bi,4.0,2.0
4264,with,bi ... re,4.0,9.0
4265,with ease,bi hêsanî,9.0,9.0
4266,with the night,bi şev,14.0,6.0
4267,with this color,bi vî rengî,15.0,11.0
4268,within,di nav de,6.0,9.0
4269,without,bê,7.0,2.0
4270,without,der,7.0,3.0
4271,without,derve,7.0,5.0
4272,woe,derd,3.0,4.0
4273,woe,keser,3.0,5.0
4274,woe,kul,3.0,3.0
4275,woe,xem,3.0,3.0
4276,woeful,daxbar,6.0,6.0
4277,woeful,dilbikul,6.0,8.0
4278,woeful,xemgîn,6.0,6.0
4279,wolf,gur,4.0,3.0
4280,woman,jin,5.0,3.0
4281,woman after the menopause,alifê vala,25.0,10.0
4282,women,jin,5.0,3.0
4283,wonderful,nuwaze,9.0,6.0
4284,wood,êzing,4.0,5.0
4285,wool,hirî,4.0,4.0
4286,word,bêje,4.0,4.0
4287,word,gotin,4.0,5.0
4288,word,peyv,4.0,4.0
4289,wordbook,ferheng,8.0,7.0
4290,words,peyv,5.0,4.0
4291,work,kar,4.0,3.0
4292,work,ked,4.0,3.0
4293,workaday,rojane,8.0,6.0
4294,worked,xebat kir,6.0,9.0
4295,workers,karker,7.0,6.0
4296,workes,kar kir,6.0,7.0
4297,works,kar,5.0,3.0
4298,world,cîhan,5.0,5.0
4299,world,dinya,5.0,5.0
4300,world,gerdûn,5.0,6.0
4301,worm,tîjmar,4.0,6.0
4302,worry,xem,5.0,3.0
4303,worst,herî xirab,5.0,10.0
4304,wounded,birîndar,7.0,8.0
4305,wrangle,qirên,7.0,5.0
4306,wrist,zend,5.0,4.0
4307,writer,nivîskar,6.0,8.0
4308,writer,nûser,6.0,5.0
4309,writing,nivîs,7.0,5.0
4310,wrong,xera,5.0,4.0
4311,wrong,xirab,5.0,5.0
4312,wrong,çewt,5.0,4.0
4313,wrong,şaş,5.0,3.0
4314,yea,belê,3.0,4.0
4315,year,sal,4.0,3.0
4316,yes,belê,3.0,4.0
4317,yes,erê,3.0,3.0
4318,yesterday,do,9.0,2.0
4319,yesterday,duh,9.0,3.0
4320,yet,hîn,3.0,3.0
4321,yip,ewtîn,3.0,5.0
4322,you,tu,3.0,2.0
4323,young,ciwan,5.0,5.0
4324,younger,ciwantir,7.0,8.0
4325,your,ya te,4.0,5.0
4326,your,ya we,4.0,5.0
4327,your,yê te,4.0,5.0
4328,your,yê we,4.0,5.0
4329,your,yên te,4.0,6.0
4330,your,yên we,4.0,6.0
4331,youth,ciwanî,5.0,6.0
4332,youth,xortanî,5.0,7.0
4333,zinc,tûtya,4.0,5.0
4334,zone,cîwar,4.0,5.0
